41,1410
41,1412
41,1413
41,1414
41,1415
41,1416
41,1417
41,1418
41,1422
41,1429
41,1441
41,1443
41,2858
41,2860
41,2861
41,4419
41,4420
41,4421
41,4422
41,4423
42,1254
42,1464
42,1481
42,2247
42,2279
43,45
44,46
44,1510
44,1511
44,4356
44,4365
44,4367
44,4377
46,48
47,1515
48,0
48,24
48,354
48,363
48,365
48,353
48,361
48,377
48,378
48,358
48,394
48,375
48,362
48,364
48,360
48,374
48,435
48,437
48,451
48,1547
48,1548
48,1565
48,1585
48,1607
48,3147
49,1647
49,52
50,53
51,0
51,56
51,281
51,11
52,57
53,0
54,1775
54,1780
54,1784
54,1769
54,1763
54,59
54,1809
54,1826
54,1828
54,1830
54,1867
54,1871
54,2970
54,2971
54,2972
54,2973
54,2974
54,2975
55,60
57,0
57,1897
57,63
57,1905
57,1911
57,1916
57,1918
57,1922
57,1923
57,1932
57,1941
57,1948
57,1953
57,1955
57,1963
57,1964
57,1956
57,1969
57,1972
57,1989
57,1904
57,1996
57,2000
57,2005
59,0
59,40
62,50
65,0
65,24
65,353
65,358
65,363
65,374
65,375
65,403
65,393
65,413
65,378
65,407
65,377
65,425
65,435
65,438
65,444
65,445
65,451
65,1599
66,5
69,169
69,174
69,132
70,0
80,231
81,0
81,268
82,81
89,244
89,245
89,246
89,247
89,249
89,251
89,253
89,254
89,256
89,263
89,264
89,270
89,271
89,278
89,280
89,287
89,0
91,2196
104,2007
105,169
105,173
105,95
105,112
105,204
105,223
105,4327
106,0
106,176
106,199
106,332
112,165
112,132
113,163
113,179
113,328
114,101
116,100
119,101
119,2196
120,166
121,329
124,121
124,4
124,209
124,132
127,217
130,7
130,2218
130,3545
130,3548
130,3830
134,2006
136,121
136,175
136,181
139,0
139,1
140,1
141,72
142,1
143,1
144,1
145,72
146,72
147,3
148,0
148,1
149,0
149,7
149,314
149,447
149,1212
149,1217
149,66
149,42
149,1254
149,1259
149,1286
149,1358
149,1516
149,2062
149,2083
149,2084
149,2109
149,2236
149,2876
149,2952
149,3026
149,3035
149,3158
149,3544
149,3762
149,3825
149,3931
149,4013
149,4021
149,4192
149,4855
149,4987
149,5031
150,72
150,3
151,0
151,169
151,122
151,193
152,189
153,201
154,0
154,183
154,188
154,191
155,0
156,0
157,3827
158,4
158,94
159,166
159,178
160,168
161,3824
162,212
163,2197
164,327
165,2197
166,2197
167,96
168,4
169,0
169,209
169,213
169,211
170,172
170,2197
171,7
172,2197
173,7
173,202
174,11
175,206
175,219
176,5
176,11
177,21
177,286
178,226
178,5
178,261
179,218
180,1504
181,232
181,230
181,5
181,21
182,230
182,85
183,238
183,10
184,5
184,266
184,20
185,5
186,228
186,20
186,11
187,5
188,5
189,5
189,281
190,57
190,11
191,265
192,5
193,11
194,5
195,5
196,5
197,5
198,266
199,5
199,237
199,260
200,5
201,200
202,80
202,79
203,227
204,260
205,57
205,296
206,57
207,132
208,85
209,57
210,86
211,0
211,1500
212,1502
213,1496
214,21
215,252
216,79
216,275
217,10
218,10
219,1504
220,1500
221,1500
222,1500
223,1500
224,1500
225,1225
225,1500
226,1500
227,1500
228,1496
229,1500
230,1505
231,276
232,10
233,245
234,1256
235,1092
235,1093
236,1254
237,66
238,42
239,42
240,42
240,1254
241,66
241,42
242,0
242,1254
243,42
244,0
244,1256
244,66
245,5
246,10
247,228
248,6
249,5
250,10
251,2200
251,2201
252,42
253,42
253,1491
253,1492
254,42
255,5
255,11
256,5
256,1254
257,79
257,262
257,273
258,85
259,1769
260,42
261,1500
262,66
263,1254
264,42
265,66
265,1267
266,1254
267,66
267,1494
268,1254
269,66
270,1266
271,1256
272,1254
273,1495
274,338
275,42
276,1254
277,1254
278,1492
279,42
280,1254
281,66
282,1254
283,1254
284,42
285,66
286,1254
287,42
288,1256
289,1256
290,1254
291,1254
292,66
293,42
294,66
295,1254
296,1254
297,66
298,5
299,21
300,21
301,21
302,5
303,1265
304,56
304,20
304,280
304,281
304,57
305,282
306,20
307,244
308,20
309,20
310,56
311,0
312,1225
313,1500
314,1500
315,79
316,5
316,85
316,10
317,5
318,0
319,497
320,1855
321,0
322,5
322,10
323,1507
324,1496
325,1500
326,1496
327,1496
328,1498
328,1500
329,237
329,260
330,57
331,209
332,79
333,265
334,0
335,10
335,57
336,0
337,0
338,2323
339,8
340,8
341,8
342,3668
342,3669
342,3670
342,0
342,220
342,219
343,3668
344,3557
345,3557
346,176
347,1496
348,348
348,19
349,0
349,350
350,342
350,27
350,340
351,12
351,342
352,12
353,342
353,12
354,27
354,342
355,350
356,342
357,0
357,340
358,342
359,344
359,12
359,342
360,27
361,0
362,25
363,25
364,25
365,25
366,0
366,25
366,26
367,25
368,25
369,25
369,0
370,288
370,307
370,25
370,351
371,25
372,25
373,25
374,25
375,25
376,352
377,25
378,0
379,321
379,25
380,25
381,25
382,25
383,322
384,25
385,2982
385,2985
385,3063
385,4557
385,4765
386,289
387,295
388,289
389,3969
390,4555
391,3108
392,38
392,1261
393,21
393,1261
394,4632
395,1446
395,1451
395,1467
395,1468
395,1469
395,3547
395,3543
396,0
396,502
396,511
396,38
396,1230
396,1453
396,1456
396,2180
396,2263
396,2954
396,2956
396,2958
396,2959
396,3468
396,3543
396,3546
396,3547
396,3544
396,3751
396,4418
396,4520
396,4522
397,1446
398,1228
399,0
399,3591
399,3616
399,3624
399,3637
399,3577
399,3994
400,4639
401,4232
402,24
402,357
403,24
404,24
405,24
406,24
407,357
408,24
409,24
410,425
411,24
412,24
413,359
414,0
415,24
416,0
416,356
416,357
416,366
416,358
416,411
416,421
416,24
416,375
416,435
416,3221
417,358
418,445
419,24
420,356
421,435
422,356
422,3221
423,3222
424,356
425,359
425,356
425,428
425,451
426,356
427,356
428,356
429,356
430,356
431,356
432,356
433,0
434,24
434,411
434,356
435,356
436,357
437,356
438,4833
439,356
440,388
441,372
442,372
443,356
444,0
444,353
444,356
444,395
444,399
444,24
444,427
444,3221
445,4833
446,356
447,374
448,3655
449,412
449,418
450,356
450,435
451,356
451,435
452,24
453,359
453,356
454,0
454,24
454,510
455,3663
456,0
456,38
456,1230
456,1227
456,1228
456,1234
456,69
457,38
458,2146
459,2146
460,2146
460,2190
461,3539
462,2125
462,2138
462,2141
462,3478
463,2143
464,1449
464,2127
464,2145
465,2147
466,2150
467,38
467,2126
467,2129
467,3502
468,2124
469,2125
470,2125
471,38
472,38
472,1234
472,69
473,2137
474,2100
474,2101
474,2102
475,3173
476,3176
477,1452
478,3174
478,3474
479,3474
480,3475
480,3498
480,3501
480,3507
481,1736
481,2363
481,3467
481,3476
481,3478
481,3474
481,3485
481,3494
481,3508
481,3471
481,3519
482,2135
483,2363
483,2397
483,2407
483,2409
483,3474
483,3477
483,3478
483,3468
483,3479
483,3484
483,3487
483,3485
483,3488
483,3489
483,3490
483,3493
483,3471
483,3509
483,3476
483,3467
483,3513
483,3517
483,3515
483,3525
483,3526
483,3528
484,267
484,38
484,1461
484,1465
485,38
486,24
487,38
488,1227
489,1228
489,1227
489,3195
490,38
491,2143
492,60
493,1457
494,1466
495,1454
496,1234
497,2363
497,2413
497,3467
497,3468
497,3474
498,3468
498,3469
498,3477
498,3516
498,3521
499,3468
500,3468
500,3506
501,3468
502,3467
503,3468
503,3481
504,3472
504,3474
505,3473
506,38
506,2114
506,2115
507,2133
508,2393
509,1393
510,0
510,38
511,3468
512,1226
513,0
513,38
513,1234
514,2142
515,60
516,38
516,1229
517,38
517,1230
518,38
519,11
520,3470
520,3471
520,3476
521,3482
522,1227
523,1232
523,1448
523,1450
524,2136
525,0
525,1462
526,3474
527,1390
527,1407
528,3480
529,3818
530,38
531,1229
532,2024
533,38
534,38
535,38
536,38
536,3189
537,38
537,1234
538,2121
538,2137
538,2140
538,2169
538,2170
538,2178
538,2184
539,3170
539,3467
540,1452
541,3177
542,3172
543,3175
544,38
545,0
545,38
546,38
547,38
548,1234
549,38
549,1226
549,1234
550,38
551,38
552,38
553,1234
554,38
555,38
556,38
557,38
558,0
558,1234
559,38
560,1234
561,38
562,38
563,1234
564,1228
565,1228
566,40
567,38
568,38
569,1227
570,0
571,38
572,1232
573,38
574,40
574,38
575,40
575,38
576,38
577,38
578,38
579,1234
580,1234
581,38
582,38
583,38
584,1234
585,38
586,38
587,38
588,38
589,38
590,38
591,38
592,38
593,38
594,38
595,1234
596,38
597,38
598,38
599,38
600,38
601,38
602,38
603,1228
604,38
605,38
606,1234
607,38
607,1234
608,38
609,38
610,38
611,69
612,38
613,1234
614,38
615,38
616,38
617,38
618,38
619,1234
620,38
621,1234
622,38
623,38
624,38
625,38
626,38
627,2157
628,2158
629,2174
629,2175
629,4991
630,3197
631,3542
632,2160
633,2125
634,2146
635,3483
636,2116
636,2161
636,2143
636,2189
637,3706
638,2162
639,2124
640,2164
641,3474
642,2098
643,2165
644,3478
645,2167
646,3478
647,3707
648,2118
649,3478
650,2161
651,2119
652,2171
652,2124
652,2191
653,2161
654,1077
655,2172
656,2120
657,2137
658,3478
659,3478
659,3474
660,2137
661,2098
662,3478
662,3468
663,3474
664,3474
665,3486
666,2137
667,2146
668,2137
669,2177
669,2179
670,2137
671,2122
672,2125
673,3708
674,2182
675,2123
676,3474
677,3478
678,2183
679,3488
680,2137
681,2098
682,2184
683,2137
684,3478
685,3478
686,3478
687,3474
688,3684
689,3492
690,2112
691,3710
692,3474
693,3495
694,2143
695,2376
696,3496
697,1470
698,3497
698,3468
699,3181
700,2194
701,3468
702,3183
703,3184
704,1452
705,3184
706,2137
707,38
708,3500
709,1471
710,3664
711,38
712,0
713,3468
714,38
715,1474
716,3187
717,3468
718,1475
719,3467
720,38
721,3510
722,3511
723,3467
724,38
725,3468
726,1476
727,38
728,3468
729,3468
730,3512
731,3193
731,3527
732,38
733,3471
734,3514
735,38
736,3467
737,3515
738,3471
739,3468
740,3468
741,3468
742,3467
743,1452
744,1444
745,3518
746,3176
747,38
748,3190
749,3191
750,3192
751,1477
752,1227
753,3468
754,3520
755,2195
756,3522
757,3467
758,3136
759,1226
760,1226
761,2113
762,2128
763,1231
764,38
765,1228
766,1234
767,2106
768,2128
768,2166
769,2163
770,2128
771,2168
771,2167
772,2169
773,2181
774,3491
775,3179
776,1473
777,3492
778,38
779,38
779,1229
780,38
781,3467
782,1234
783,0
783,38
784,38
784,1230
784,1234
785,38
786,38
787,38
788,38
789,1230
790,1228
791,38
792,38
793,1226
794,38
795,1227
795,38
796,40
797,38
798,38
799,3478
800,3474
801,2125
802,0
803,1233
804,38
805,38
806,3503
807,4633
808,4634
809,4732
810,4732
811,4544
812,2929
813,2930
814,1507
815,2139
816,2156
816,2159
816,2173
817,3659
818,2159
819,2938
820,4635
821,4732
822,4636
823,326
824,4732
825,4732
825,4733
826,4637
827,4733
828,4638
829,1199
829,1201
829,2555
829,2560
829,2574
829,2578
830,0
831,1433
831,1434
831,1455
831,1472
831,2572
832,0
832,1447
832,2023
833,1445
834,2550
834,2590
835,491
835,2593
835,2594
836,1895
836,1896
837,2583
837,2605
838,4199
838,4200
838,4201
838,4202
839,2570
840,1924
840,63
840,1934
840,3916
841,0
841,2568
842,0
842,2561
842,2575
842,2576
842,2578
843,3054
844,2597
844,2604
845,2559
846,2562
847,2564
847,2595
848,2573
849,463
849,467
849,473
850,477
851,506
851,1447
852,480
852,2608
853,471
854,2569
855,1209
855,2586
856,2548
856,2550
856,2551
857,2588
858,0
858,1445
858,1447
858,1455
858,2589
859,0
859,2565
859,2579
859,2580
859,2582
860,2570
861,2571
862,1400
862,2577
862,2611
862,5079
863,482
863,4842
864,4975
865,2637
866,2603
867,505
867,1065
868,2376
868,2377
869,2376
870,2606
871,1942
872,4313
873,2609
874,1947
875,2609
876,2612
877,1447
878,1845
879,2617
880,1071
880,1132
881,1072
882,1898
882,1900
883,2470
884,1455
884,2552
884,2581
884,2601
884,2610
884,2616
884,2660
884,3075
885,2598
886,2584
886,2599
886,2600
886,2598
886,2602
886,2673
887,2557
888,2659
889,2553
890,1507
891,0
891,1214
891,2485
891,2486
891,2501
892,1214
892,2486
893,1508
894,1507
895,1507
896,1507
897,2962
897,2963
897,2964
897,2965
898,2592
899,1497
900,231
901,2909
901,3534
901,3535
901,3536
902,1224
902,2500
903,2910
904,2910
905,1739
906,1214
907,2912
908,1740
909,3533
910,2912
911,3536
912,3537
913,1507
914,2420
915,2706
916,1507
916,2410
916,2556
916,2696
917,2376
918,465
918,468
918,479
918,474
918,486
918,1904
919,1507
920,419
921,483
922,0
922,469
922,476
922,463
922,2607
923,1455
923,2448
923,2458
923,2466
924,0
924,24
924,365
924,353
924,358
924,364
924,390
924,380
924,359
924,360
924,367
924,362
924,427
924,435
924,2717
924,3151
924,3888
925,1554
925,1584
925,1586
925,1597
30059,
925,1580
926,2549
926,2679
926,2721
927,367
927,24
30060,
928,1579
928,1597
928,1638
929,1593
930,24
930,369
930,362
930,360
930,425
931,463
931,2450
931,2620
932,1629
933,0
933,2729
934,0
934,24
934,354
934,358
934,425
934,1556
934,3147
935,4320
936,0
937,0
937,425
937,1214
937,1614
937,3300
937,3529
937,3530
937,3531
938,0
939,630
939,858
939,626
940,524
940,628
941,598
941,774
941,627
942,536
942,524
942,542
942,548
942,550
942,526
942,578
942,581
942,582
942,601
942,603
942,607
942,614
942,619
942,628
942,629
942,631
942,648
942,573
942,651
942,657
942,667
942,670
942,675
942,676
942,689
942,692
942,703
942,706
942,711
942,713
942,717
942,720
942,731
942,744
942,747
942,748
942,749
942,751
942,666
942,756
942,771
942,778
942,779
942,782
942,784
942,597
942,803
942,806
942,807
942,811
942,813
942,820
942,827
942,834
942,866
942,869
942,874
942,875
942,885
942,647
942,889
942,891
942,898
942,900
942,882
942,838
942,910
942,912
942,913
942,914
942,916
942,727
942,941
942,945
942,948
942,742
942,970
942,980
942,987
942,993
942,846
942,1019
942,1037
942,1055
942,1116
942,1122
942,1123
942,1160
942,1166
942,1208
942,1211
943,0
943,548
943,559
943,524
943,587
943,588
943,590
943,596
943,597
943,604
943,605
943,526
943,610
943,611
943,613
943,622
943,624
943,626
943,634
943,635
943,640
943,651
943,586
943,655
943,662
943,666
943,674
943,573
943,678
943,682
943,683
943,693
943,699
943,723
943,725
943,729
943,730
943,737
943,738
943,740
943,755
943,764
943,768
943,758
943,772
943,606
943,789
943,790
943,657
943,795
943,804
943,805
943,753
943,715
943,815
943,747
943,817
943,818
943,826
943,829
943,832
943,838
943,711
943,778
943,848
943,850
943,802
943,852
943,854
943,856
943,857
943,860
943,864
943,868
943,879
943,880
943,883
943,884
943,516
943,895
943,673
943,896
943,767
943,514
943,672
943,771
943,598
943,926
943,943
943,949
943,951
943,955
943,961
943,964
943,968
943,974
943,982
943,985
943,988
943,992
943,994
943,995
943,827
943,1003
943,1014
943,1016
943,1018
943,1026
943,1042
943,1109
943,1119
943,1120
943,1125
943,1130
943,1137
943,1160
944,625
944,647
945,593
945,573
945,612
945,623
945,627
945,633
945,637
945,638
945,664
945,668
945,691
945,695
945,750
945,769
945,776
945,785
945,793
945,849
945,861
945,865
945,867
945,894
945,901
945,909
945,973
945,976
945,983
945,996
945,1007
945,1012
945,1015
945,1032
945,1121
945,1126
945,1127
945,1128
945,1190
946,591
946,606
946,824
946,862
947,524
947,827
947,1115
948,577
948,685
948,753
948,792
948,573
948,524
948,1027
949,524
949,698
949,787
949,603
950,1013
951,602
952,649
953,673
954,532
954,643
954,735
954,833
955,524
955,594
955,770
955,775
955,851
955,908
956,524
956,647
956,690
956,814
957,514
957,907
958,598
959,658
959,629
960,700
960,647
960,1015
961,705
961,757
961,1139
962,1108
963,557
963,685
963,822
963,656
963,1022
964,558
965,573
966,573
966,645
967,1011
968,611
968,639
968,514
968,655
968,606
968,925
968,940
968,1017
969,707
970,573
971,592
971,597
971,1002
972,696
972,797
973,524
973,573
973,828
973,859
973,886
973,927
973,930
973,1015
974,531
975,524
976,620
977,573
977,677
977,733
977,743
977,767
977,773
977,781
977,799
977,800
977,789
977,830
977,841
977,842
977,892
977,899
977,903
977,969
977,831
977,1015
977,1078
977,1094
978,663
979,701
980,642
981,608
981,646
981,669
981,790
981,816
981,872
981,743
982,1066
983,1135
984,617
984,702
984,526
984,956
984,647
985,536
985,739
985,801
986,585
986,653
987,586
987,524
987,944
988,626
989,524
989,989
990,573
990,962
991,659
992,671
993,814
993,846
993,524
993,907
993,526
993,999
993,1205
994,580
994,734
995,580
996,589
996,890
996,977
997,685
997,524
997,990
997,1208
998,599
999,654
1000,533
1001,679
1002,513
1002,524
1003,646
1004,524
1005,741
1006,742
1006,758
1007,573
1007,791
1008,739
1009,573
1009,762
1010,573
1010,998
1010,1000
1011,760
1012,763
1012,831
1013,524
1014,780
1014,953
1015,783
1016,753
1017,794
1017,871
1017,647
1017,1198
1018,796
1018,758
1018,919
1018,920
1018,929
1018,630
1018,981
1018,984
1018,573
1019,845
1019,1084
1020,798
1021,802
1022,524
1023,524
1024,808
1024,877
1025,809
1026,810
1027,812
1027,819
1027,915
1028,573
1029,823
1030,790
1031,657
1031,647
1032,524
1033,840
1034,638
1035,814
1036,627
1037,1025
1038,853
1039,586
1039,1047
1040,747
1041,524
1042,524
1043,573
1043,768
1044,890
1045,905
1046,597
1046,957
1047,742
1048,928
1049,931
1049,972
1050,933
1050,942
1051,946
1052,954
1053,975
1054,1025
1055,986
1056,838
1057,535
1057,551
1057,515
1058,529
1058,530
1058,545
1058,552
1058,555
1058,515
1058,888
1058,934
1058,978
1058,1030
1058,1129
1059,525
1059,515
1060,632
1060,636
1060,672
1061,538
1061,1131
1062,553
1062,697
1062,630
1063,526
1063,543
1063,515
1063,554
1063,571
1063,555
1063,724
1063,732
1063,530
1063,547
1063,888
1063,923
1063,935
1063,959
1064,562
1064,567
1064,595
1064,600
1064,609
1064,616
1064,621
1064,644
1064,572
1064,515
1064,660
1064,704
1064,519
1064,746
1064,765
1064,837
1064,844
1064,863
1064,870
1064,873
1064,887
1064,834
1064,904
1064,918
1064,583
1064,965
1064,630
1064,997
1064,1005
1064,1038
1064,1069
1064,1054
1064,1112
1065,534
1066,1158
1067,572
1068,537
1068,1205
1069,544
1069,556
1069,515
1069,1008
1070,684
1071,684
1072,1202
1073,712
1073,924
1074,714
1075,718
1076,719
1077,519
1078,515
1078,579
1079,520
1079,710
1079,1040
1080,523
1081,519
1082,519
1083,527
1084,540
1084,947
1085,543
1086,517
1086,519
1086,560
1086,572
1086,574
1086,575
1086,583
1086,618
1086,650
1086,716
1086,524
1086,777
1086,600
1086,515
1086,897
1086,952
1086,967
1086,1054
1086,1079
1086,1154
1087,515
1087,570
1088,546
1089,1009
1090,561
1091,563
1092,564
1093,568
1093,1004
1094,522
1094,569
1095,515
1095,722
1096,881
1096,1033
1096,1053
1097,1035
1097,1036
1098,688
1099,656
1099,754
1099,759
1099,839
1100,541
1100,1020
1101,652
1102,615
1103,672
1103,924
1104,680
1105,1194
1106,681
1106,979
1107,1015
1108,694
1109,1010
1110,1021
1111,576
1112,921
1112,1054
1113,530
1114,726
1115,727
1116,728
1117,786
1117,572
1118,788
1119,821
1120,835
1120,718
1121,530
1122,530
1123,893
1123,950
1124,573
1125,911
1126,917
1127,938
1128,939
1129,963
1130,556
1131,555
1132,1124
1133,971
1134,991
1135,1004
1136,641
1136,709
1137,515
1137,687
1138,528
1138,4670
1139,661
1139,1211
1139,4671
1140,549
1140,4669
1141,966
1141,1211
1142,718
1143,745
1143,641
1143,843
1143,902
1144,752
1145,855
1146,630
1147,665
1148,715
1148,738
1149,638
1150,1073
1151,516
1151,565
1151,566
1152,518
1153,516
1154,761
1155,876
1156,521
1156,736
1156,937
1157,37
1158,1214
1158,37
1159,37
1160,1213
1161,3083
1162,39
1163,3066
1164,3089
1165,39
1165,3072
1165,3090
1166,3091
1167,1211
1168,1216
1169,2499
1170,1213
1171,2499
1172,3089
1173,2499
1174,37
1175,1223
1176,2499
1177,2499
1178,2499
1179,3081
1180,2499
1181,2505
1182,2499
1183,2529
1183,2508
1183,2531
1184,2499
1185,2513
1186,0
1186,1697
1187,1217
1188,2490
1189,2489
1190,1705
1190,3882
1190,0
1191,1224
1192,2499
1193,2512
1194,5037
1194,5039
1194,5040
1195,5038
1196,5037
1197,0
1197,1213
1198,2499
1199,2499
1200,2497
1201,1706
1202,5093
1203,2499
1204,2499
1205,223
1206,223
1207,223
1208,3122
1209,1330
1209,1333
1209,1276
1209,1344
1210,3088
1211,1342
1212,1307
1212,1373
1213,1276
1213,1409
1214,1301
1214,1310
1214,1332
1214,1383
1214,2499
1214,4419
1215,1221
1216,2499
1217,4053
1218,4053
1218,4152
1218,4156
1219,4152
1220,4155
1221,3474
1222,0
1223,3196
1224,2137
1225,66
1226,38
1227,39
1228,0
1228,446
1228,450
1228,2509
1228,2952
1228,4543
1229,1418
1230,0
1230,40
1231,453
1231,0
1232,40
1233,40
1234,40
1235,40
1236,40
1237,40
1238,40
1239,40
1240,40
1241,40
1242,40
1243,40
1244,40
1245,40
1246,40
1247,40
1248,40
1249,40
1250,40
1251,40
1252,40
1253,40
1254,40
1255,40
1256,40
1257,40
1258,40
1259,0
1260,40
1261,40
1262,40
1263,40
1264,40
1265,443
1266,4688
1267,1242
1268,1242
1269,1242
1270,0
1270,2733
1271,1731
1272,1252
1273,1252
1273,1253
1273,42
1274,338
1275,1253
1276,1255
1276,1252
1277,1252
1277,1264
1278,1257
1279,1258
1280,1503
1281,1252
1282,42
1283,338
1284,66
1285,42
1286,1262
1287,1254
1288,1499
1289,1501
1290,1252
1291,4158
1291,4160
1291,4232
1292,1259
1292,1268
1293,1254
1294,1259
1295,66
1295,1492
1296,42
1297,1256
1298,1256
1299,1259
1300,65
1301,4162
1302,1254
1303,2521
1304,1260
1305,1380
1305,2528
1305,2499
1305,2952
1305,2953
1305,4543
1306,2952
1307,4647
1308,1506
1309,45
1310,1507
1311,45
1312,1263
1313,4648
1314,4648
1315,4648
1316,2257
1316,2288
1317,66
1318,1493
1319,0
1319,4887
1320,1699
1321,289
1322,295
1323,0
1324,290
1325,292
1325,289
1325,2445
1326,0
1326,305
1326,308
1326,292
1326,300
1326,289
1327,292
1328,289
1328,300
1328,312
1328,295
1329,338
1330,293
1330,295
1330,289
1330,304
1331,0
1331,289
1331,311
1332,336
1333,289
1334,294
1335,317
1336,289
1337,1225
1338,0
1339,335
1340,292
1341,289
1342,292
1343,289
1343,295
1344,289
1345,311
1346,298
1346,289
1346,304
1347,295
1348,291
1349,0
1349,291
1349,294
1349,297
1349,299
1349,302
1349,303
1349,306
1349,309
1349,310
1349,313
1349,318
1349,324
1349,337
1349,2445
1349,4152
1349,4157
1350,0
1350,222
1350,358
1350,359
1350,24
1350,361
1350,353
1350,368
1350,369
1350,370
1350,362
1350,371
1350,372
1350,375
1350,364
1350,381
1350,360
1350,384
1350,374
1350,387
1350,390
1350,391
1350,393
1350,363
1350,367
1350,396
1350,397
1350,398
1350,401
1350,402
1350,383
1350,407
1350,377
1350,414
1350,388
1350,378
1350,409
1350,423
1350,405
1350,424
1350,425
1350,430
1350,431
1350,432
1350,433
1350,434
1350,436
1350,437
1350,435
1350,439
1350,438
1350,441
1350,445
1350,444
1350,451
1350,454
1350,1247
1350,1544
1350,1549
1350,1557
1350,1558
1350,1577
1350,1587
30065,
1350,1598
1350,1605
1350,1616
1350,1617
